DEPT_CODE,DEPT_NAME,YYYY,GDP(Bill)(COP),GDP(COP),SECTOR,SECTOR_ID
47,MAGDALENA,2015,48,48000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
47,MAGDALENA,2016p,50,50000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2000,854,8.54E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2001,658,6.58E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2002,754,7.54E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2003,949,9.49E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2004,1691,1.691E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2005,2317,2.317E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2006,3053,3.053E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2007,3229,3.229E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2008,6754,6.754E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2009,7564,7.564E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2010,13228,1.3228E+13,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2011,23837,2.3837E+13,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2012,26494,2.6494E+13,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2013,28428,2.8428E+13,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2014,23751,2.3751E+13,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2015,17380,1.738E+13,EXPLOTACION DE MINAS Y CANTERAS,S07
50,META,2016p,11349,1.1349E+13,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2000,11,11000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2001,16,16000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2002,19,19000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2003,34,34000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2004,34,34000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2005,28,28000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2006,35,35000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2007,42,42000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2008,39,39000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2009,52,52000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2010,84,84000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2011,104,1.04E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2012,221,2.21E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2013,174,1.74E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2014,237,2.37E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2015,395,3.95E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
52,NARINO,2016p,529,5.29E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2000,94,94000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2001,93,93000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2002,119,1.19E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2003,175,1.75E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2004,199,1.99E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2005,197,1.97E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2006,263,2.63E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2007,233,2.33E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2008,383,3.83E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2009,354,3.54E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2010,386,3.86E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2011,439,4.39E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2012,548,5.48E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2013,330,3.3E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2014,374,3.74E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2015,364,3.64E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
54,NORTE DE SANTANDER,2016p,385,3.85E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2000,135,1.35E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2001,92,92000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2002,115,1.15E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2003,151,1.51E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2004,252,2.52E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2005,266,2.66E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2006,357,3.57E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2007,376,3.76E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2008,774,7.74E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2009,925,9.25E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2010,1422,1.422E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2011,2041,2.041E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2012,2015,2.015E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2013,2674,2.674E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2014,2466,2.466E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2015,1481,1.481E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
86,PUTUMAYO,2016p,945,9.45E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2000,3,3000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2001,26,26000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2002,17,17000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2003,11,11000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2004,7,7000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2005,11,11000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2006,12,12000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2007,16,16000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2008,15,15000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2009,17,17000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2010,15,15000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2011,24,24000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2012,37,37000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2013,34,34000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2014,33,33000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2015,40,40000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
63,QUINDIO,2016p,40,40000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2000,9,9000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2001,8,8000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2002,10,10000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2003,21,21000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2004,26,26000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2005,39,39000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2006,48,48000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2007,42,42000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2008,44,44000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2009,45,45000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2010,38,38000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2011,37,37000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2012,43,43000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2013,54,54000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2014,58,58000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2015,64,64000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
66,RISARALDA,2016p,81,81000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2000,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2001,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2002,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2003,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2004,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2005,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2006,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2007,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2008,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2009,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2010,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2011,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2012,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2013,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2014,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2015,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,2016p,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2000,312,3.12E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2001,382,3.82E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2002,317,3.17E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2003,489,4.89E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2004,763,7.63E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2005,550,5.5E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2006,671,6.71E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2007,820,8.2E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2008,1619,1.619E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2009,1698,1.698E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2010,2068,2.068E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2011,3129,3.129E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2012,3339,3.339E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2013,3410,3.41E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2014,3490,3.49E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2015,2640,2.64E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
68,SANTANDER,2016p,1911,1.911E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2000,9,9000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2001,26,26000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2002,12,12000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2003,27,27000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2004,25,25000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2005,10,10000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2006,13,13000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2007,14,14000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2008,23,23000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2009,29,29000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2010,36,36000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2011,43,43000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2012,50,50000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2013,59,59000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2014,61,61000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2015,64,64000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
70,SUCRE,2016p,65,65000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2000,222,2.22E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2001,233,2.33E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2002,263,2.63E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2003,403,4.03E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2004,535,5.35E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2005,949,9.49E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2006,1202,1.202E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2007,1285,1.285E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2008,1843,1.843E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2009,1416,1.416E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2010,1492,1.492E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2011,1835,1.835E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2012,1981,1.981E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2013,1545,1.545E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2014,1174,1.174E+12,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2015,801,8.01E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
73,TOLIMA,2016p,530,5.3E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2000,54,54000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2001,51,51000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2002,69,69000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2003,93,93000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2004,102,1.02E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2005,99,99000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2006,117,1.17E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2007,126,1.26E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2008,143,1.43E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2009,161,1.61E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2010,143,1.43E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2011,149,1.49E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2012,169,1.69E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2013,180,1.8E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2014,187,1.87E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2015,236,2.36E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
76,VALLE DEL CAUCA,2016p,252,2.52E+11,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2000,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2001,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2002,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2003,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2004,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2005,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2006,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2007,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2008,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2009,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2010,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2011,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2012,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2013,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2014,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2015,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
97,VAUPES,2016p,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2000,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2001,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2002,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2003,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2004,0,0,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2005,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2006,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2007,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2008,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2009,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2010,40,40000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2011,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2012,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2013,2,2000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2014,8,8000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2015,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
99,VICHADA,2016p,1,1000000000,EXPLOTACION DE MINAS Y CANTERAS,S07
0,COLOMBIA,2000,29054,2.9054E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2001,31929,3.1929E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2002,34426,3.4426E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2003,38775,3.8775E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2004,44359,4.4359E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2005,48082,4.8082E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2006,54706,5.4706E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2007,62316,6.2316E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2008,66870,6.687E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2009,66428,6.6428E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2010,69527,6.9527E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2011,76497,7.6497E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2012,81186,8.1186E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2013,84015,8.4015E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2014,86878,8.6878E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2015,91114,9.1114E+13,INDUSTRIAS MANUFACTURERAS,S08
0,COLOMBIA,2016p,99246,9.9246E+13,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2000,4,4000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2001,4,4000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2002,4,4000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2003,6,6000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2004,5,5000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2005,5,5000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2006,6,6000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2007,8,8000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2008,7,7000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2009,7,7000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2010,8,8000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2011,9,9000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2012,9,9000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2013,10,10000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2014,10,10000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2015,7,7000000000,INDUSTRIAS MANUFACTURERAS,S08
91,AMAZONAS,2016p,7,7000000000,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2000,5126,5.126E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2001,5490,5.49E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2002,5845,5.845E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2003,6161,6.161E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2004,7308,7.308E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2005,7575,7.575E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2006,8249,8.249E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2007,9463,9.463E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2008,9491,9.491E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2009,9405,9.405E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2010,9916,9.916E+12,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2011,10950,1.095E+13,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2012,11827,1.1827E+13,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2013,12100,1.21E+13,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2014,12330,1.233E+13,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2015,13493,1.3493E+13,INDUSTRIAS MANUFACTURERAS,S08
5,ANTIOQUIA,2016p,14643,1.4643E+13,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2000,36,36000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2001,40,40000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2002,42,42000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2003,46,46000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2004,52,52000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2005,54,54000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2006,59,59000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2007,70,70000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2008,79,79000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2009,96,96000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2010,64,64000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2011,75,75000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2012,79,79000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2013,84,84000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2014,89,89000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2015,87,87000000000,INDUSTRIAS MANUFACTURERAS,S08
81,ARAUCA,2016p,96,96000000000,INDUSTRIAS MANUFACTURERAS,S08
